Time (s), x_rear(m), y_rear(m), yaw(deg)
1.1920928955078125e-06, 0.0003671725285119276, 0.0005160184534730994, 9.059273709904028
0.09991717338562012, 0.0010165269795104903, 0.0008132380085237034, 9.059273709904028
0.20004677772521973, 0.0018116257611054953, 0.0036998648738636453, 9.059273709904028
0.29994988441467285, 0.0022667690637233617, 0.003647223240134806, 9.059273709904028
0.4001293182373047, 0.002397236427491567, 0.003445970943450033, 9.059273709904028
0.5000193119049072, 0.002160533762252559, 0.002728701253976451, 9.059273709904028
0.6000216007232666, -0.003186011101068198, 0.00036849067285167625, 9.059273709904028
0.7000656127929688, -0.0023424503946405384, 0.0010155725718822978, 9.059273709904028
0.8000392913818359, -0.0020815132828903016, 0.0006130690553374368, 9.059273709904028
0.8999934196472168, -0.0013016891992008173, 0.0007090374066683336, 9.059273709904028
0.9999809265136719, -0.0005218696764218711, 0.000805005926310276, 9.059273709904028
1.099959373474121, 0.0003246783461284819, 0.00014860938553944159, 9.059273709904028
1.1999318599700928, 0.0005006296571781199, -0.0009887107450244348, 9.059273709904028
1.2999978065490723, 0.0012562122985027013, 0.00022703038111562823, 9.059273709904028
1.3999016284942627, 0.001277459493452704, 0.0004107360760626788, 9.059273709904028
1.499910831451416, 0.0034834698981572876, 0.002203367697599129, 9.059273709904028
1.6000146865844727, 0.0017508717275588337, 0.0018452735481182675, 9.059273709904028
1.7000095844268799, -0.00010921795522389477, 0.00038495533072330224, 9.059273709904028
1.7999341487884521, 0.001104497868907428, 0.0002445779051813701, 9.059273709904028
1.8999533653259277, 0.001905569069153401, 0.0005242505518269075, 9.059273709904028
2.000063180923462, 0.0022060128396476086, 0.0017926322210567586, 7.243740992523335
2.099982976913452, 0.002166501684554456, 0.00012174766475710197, 7.241005931750826
2.1999399662017822, 0.0017113627629947725, 0.00017438868515128048, 7.241005931750826
2.299924612045288, 0.002211985438151154, -0.0008143215526140168, 7.241005931750826
2.399948835372925, 0.002406193934838874, -0.00046445999260570636, 7.241005931750826
2.5000176429748535, 0.0022574647092308275, -0.001750389202041694, 7.241005931750826
2.6001129150390625, 0.0031192872636662816, 0.0003838732646412879, 7.241005931750826
2.700084924697876, 0.0028400903514822495, -0.0007008059539299616, 7.241005931750826
2.8000142574310303, 0.002712608191701271, -0.0018030303907469042, 7.241005931750826
2.89988112449646, 0.0022939839872907486, 0.0012239739623704643, 7.241005931750826
2.999953508377075, 0.0021482443974575327, -0.00136543307120629, 7.241005931750826
3.0999228954315186, 0.0038141231624414518, -0.00025497607487151575, 7.241005931750826
3.1998655796051025, 0.0025549235339840104, 0.0008214710453459118, 7.241005931750826
3.2998576164245605, 0.0034682023621259717, -0.0005872908786454106, 7.184484573131531
3.3999555110931396, 0.0040508235218604804, 0.00046229393740976343, 7.184484573131531
3.4999489784240723, -0.0006038682762908865, -0.0012332891113698147, 7.184484573131531
3.600094795227051, 0.0011287300879921913, -0.0008751935783969239, 7.184484573131531
3.7000362873077393, 0.0019540311092771656, -0.0017152944306227935, 7.184484573131531
3.799907684326172, 0.0016263745273509267, -0.0005604285283880295, 7.184484573131531
3.899973154067993, 0.0019268161857097788, 0.0007079548471415481, 7.184484573131531
3.9999470710754395, 0.0010437417877868782, -0.0016100112531002436, 7.184484573131531
4.0999391078948975, 0.0031192872636662816, 0.0003838732646412879, 7.184484573131531
4.199977159500122, 0.003252742151073851, -0.0011208551498845254, 7.184484573131531
4.2999560832977295, 0.0038413382151318842, -0.002678224430307838, 7.184484573131531
4.400030851364136, 0.004967082891620178, -0.002249943597163462, 7.184484573131531
4.500070571899414, 0.0024546605866027082, -0.0027040056206708366, 5.370088685829667
4.600287675857544, 0.00212699708721642, -0.001549138750012946, 5.370088685829667
4.699985504150391, 0.00208450303395602, -0.0019165468956185983, 5.370088685829667
4.799937963485718, 0.0031222700327103725, -0.000919604068380743, 5.370088685829667
4.899949312210083, 0.002211985438151154, -0.0008143215526140168, 5.370088685829667
4.999967575073242, 0.0033164832563291613, -0.0005697431701282493, 5.370088685829667
5.09996223449707, 0.002818843350216871, -0.000884510265384976, 5.370088685829667
5.199894428253174, 0.0031860112670887286, -0.0003684911662964474, 5.370088685829667
5.299960374832153, 0.004245032198400667, 0.0008121559424416891, 5.370088685829667
5.400014877319336, 0.0030100669518928758, 0.0007688293954766917, 5.370088685829667
5.5003509521484375, 0.002102760334885212, -0.000429365221186806, 5.370088685829667
5.599971771240234, 0.0016021423866597884, 0.0005593443548226745, 5.370088685829667
5.699985027313232, 0.0020997777456935873, 0.0008741125568588401, 5.370088685829667
5.799980878829956, 0.0018175982443180416, 0.0010929111163332506, 5.370088685829667
5.89995265007019, 0.0015566607590306036, 0.00149541280436246, 5.370088685829667
5.999947786331177, 0.003113319392093805, 0.0029908263765562534, 5.370088685829667
6.099910020828247, 0.0022880159865951155, 0.0038309261519574173, 5.370088685829667
6.1999592781066895, 0.0025277016929565743, 0.0032447212915333867, 5.370088685829667
6.299969911575317, 0.0028281500750908517, 0.004513102315147809, 5.370088685829667
6.400029420852661, 0.0036262315611683693, 0.00609625138630171, 5.370088685829667
6.499999046325684, 0.0025914426690887282, 0.0037958323489616502, 5.370088685829667
6.6000425815582275, 0.002242539228852203, 0.004766995800537799, 5.370088685829667
6.699942350387573, 0.0034987492215348137, 0.004994026504461138, 5.370088685829667
6.800057649612427, 0.0038689067096199237, 0.00420656731824489, 5.370088685829667
6.900055885314941, 0.0028069030092638947, 0.0043293975425287776, 5.352675004290113
7.0000083446502686, 0.004694210115118613, 0.0033664675428437263, 3.5092685373755867
7.100014686584473, 0.0043452996144668354, 0.0043376301020465954, 3.5092685373755867
7.200079441070557, 0.004733714338919559, 0.005037352129098123, 3.5092685373755867
7.300020694732666, 0.0038901537754469917, 0.004390272090863921, 3.5092685373755867
7.400080442428589, 0.004060130232902415, 0.005859905579474148, 3.5092685373755867
7.4999823570251465, 0.00559852670898231, 0.005868137216663953, 3.5092685373755867
7.59994912147522, 0.0030283311564500703, 0.0022560091630169365, 3.5092685373755867
7.699987411499023, 0.002940357961233042, 0.002824669589166974, 3.5092685373755867
7.799997568130493, 0.0026824058090560987, 0.0019236954660224737, 3.5092685373755867
7.899976015090942, 0.0011894862336743195, 0.0009793960410487065, 3.5092685373755867
8.00001335144043, 0.0014232038102169886, 0.0030001424478836095, 3.5092685373755867
8.100019454956055, 0.003747396903928446, 0.0004973882015695333, 3.5092685373755867
8.200065612792969, 0.0028128753633533954, 0.0017224428626703772, 3.5092685373755867
8.29997181892395, 0.0033287728793703897, 0.003524392999710524, 3.5092685373755867
8.400738716125488, 0.0014474358217850813, 0.001880368642344886, 3.5092685373755867
8.500038862228394, 0.0013169683934552978, 0.002081620477865656, 3.5092685373755867
8.599935293197632, 0.0010195096978251605, -0.0004902388471939301, 3.5092685373755867
8.699963092803955, 0.0023364779759894594, 0.0015913816468121067, 3.5092685373755867
8.801061630249023, 0.003116302045846897, 0.0016873490596746102, 3.5092685373755867
8.900022506713867, 0.003941605580468632, 0.0008472502066014589, 3.5092685373755867
8.999945402145386, 0.004308773239094399, 0.0013632674610339623, 3.5092685373755867
9.099938869476318, 0.0029433429208062245, 0.0015211919494776197, 3.5092685373755867
9.199942588806152, 0.004245032198400667, 0.0008121559424416891, 3.5092685373755867
9.299975872039795, 0.0038323850104491353, 0.0012322044927808307, 3.5092685373755867
9.39998984336853, 0.002324193222834503, -0.0025027533239860636, 3.5092685373755867
9.499992847442627, 0.0013926568862466793, -0.002581175396386949, 1.6994193178422692
9.600068092346191, 0.0005703387631289525, -0.0030445509548551013, 1.6994193178422692
9.699930667877197, 0.002239204987190657, -0.0032375705375253788, 1.6994193178422692
9.799971580505371, 0.003322455804103286, -0.0031766964664946325, 1.6994193178422692
9.899967908859253, -0.00010325001908984, -0.0022219973200276605, 1.6994193178422692
9.99992823600769, 0.0002669121451969181, -0.0030094566906953297, 1.6994193178422692
10.099985361099243, 0.0013076688442875684, -0.003315991226434242, 1.6994193178422692
10.199932098388672, 0.001262189522478363, -0.0023799230997021744, 1.6994193178422692
10.299906730651855, 0.0012894043169227043, -0.004803173299794527, 1.6994193178422692
10.399965763092041, -0.0010560357134925535, -0.0024841229037714622, 1.6994193178422692
10.499960899353027, -0.0005796383261287286, -0.002353061687913195, 1.6994193178422692
10.600021839141846, 0.0001151930393999967, -0.0029919089821781666, 1.6994193178422692
10.700006008148193, 0.0004581355393562525, -0.0013561193517940863, 1.6994193178422692
10.801395893096924, -0.00027621175892622585, -0.002388155474768573, 1.6994193178422692
10.899999856948853, -0.0002064979906059028, -0.004443996807519064, 1.6994193178422692
10.999974489212036, 0.0005248594274877005, -0.002108483766591434, 1.6994193178422692
11.09999418258667, 0.00020018121048226423, -0.0022570922298028578, 1.6994193178422692
11.19994306564331, 0.0005095802977946873, -0.004899141189961421, 1.6994193178422692
11.299922943115234, 0.0015898485255156913, -0.003534789340885027, 1.6994193178422692
11.400002241134644, 0.0013318985500355707, -0.004435764709165254, 1.6994193178422692
11.500056743621826, 0.0012014334920873448, -0.0042345127352881925, 1.6994193178422692
11.599939823150635, 0.0007220508869041353, -0.0030620981561131355, 1.6994193178422692
11.699979066848755, 0.002263437192443374, -0.004357342959572082, 1.6994193178422692
11.800042152404785, 0.0008040562751101543, -0.0010238050091842012, 1.6994193178422692
11.900011777877808, 0.0011529669556143984, -0.0019949671233634517, -0.10574396923365131
11.999952554702759, 0.0014959071497505638, -0.0003591771701716589, -0.10574396923365131
12.099918127059937, 0.002773366514080222, 5.155798356299866e-05, -0.10574396923365131
12.1999990940094, 0.00175385688081664, 0.000541797291920939, -0.10574396923365131
12.300010442733765, 0.0024002192103678155, 0.0021424945488964005, -0.10574396923365131
12.399958610534668, 0.0022485070220310543, 0.0021600412889904255, -0.10574396923365131
12.499993562698364, 0.0002519821039076442, 0.003507928480195192, -0.10574396923365131
12.600008010864258, 0.0014414680286062298, 0.004487323153892261, -0.10574396923365131
12.700042963027954, 0.0013382155100116755, 0.00226532477318029, -0.10574396923365131
12.800000429153442, 0.0026369265518084717, 0.002859764053918551, -0.10574396923365131
12.899974584579468, 0.002354742374231278, 0.0030785627978443765, -0.10574396923365131
12.999966621398926, 0.003113319392093805, 0.002990826376556251, -0.10574396923365131
