27,-29.91,109
26.922,-29.67288,109
26.844,-29.43576,109
26.766,-29.19864,109
26.688,-28.96152,109
26.61,-28.7244,109
26.532,-28.48728,109
26.454,-28.25016,109
26.376,-28.01304,109
26.298,-27.77592,109
26.22,-27.5388,109
26.142,-27.30168,109
26.064,-27.06456,109
25.986,-26.82744,109
25.908,-26.59032,109
25.83,-26.3532,109
25.752,-26.11608,109
25.674,-25.87896,109
25.596,-25.64184,109
25.518,-25.40472,109
25.44,-25.1676,109
25.362,-24.93048,109
25.284,-24.69336,109
25.206,-24.45624,109
25.128,-24.21912,109
25.05,-23.982,109
24.972,-23.74488,109
24.894,-23.50776,109
24.816,-23.27064,109
24.738,-23.03352,109
24.66,-22.7964,109
24.582,-22.55928,109
24.504,-22.32216,109
24.426,-22.08504,109
24.348,-21.84792,109
24.27,-21.6108,109
24.192,-21.37368,109
24.114,-21.13656,109
24.036,-20.89944,109
23.958,-20.66232,109
23.88,-20.4252,109
23.802,-20.18808,109
23.724,-19.95096,109
23.646,-19.71384,109
23.568,-19.47672,109
23.49,-19.2396,109
23.412,-19.00248,109
23.334,-18.76536,109
23.256,-18.52824,109
23.178,-18.29112,109
23.1,-18.054,109
23.022,-17.81688,109
22.944,-17.57976,109
22.866,-17.34264,109
22.788,-17.10552,109
22.71,-16.8684,109
22.632,-16.63128,109
22.554,-16.39416,109
22.476,-16.15704,109
22.398,-15.91992,109
22.32,-15.6828,109
22.242,-15.44568,109
22.164,-15.20856,109
22.086,-14.97144,109
22.008,-14.73432,109
21.93,-14.4972,109
21.852,-14.26008,109
21.774,-14.02296,109
21.696,-13.78584,109
21.618,-13.54872,109
21.54,-13.3116,109
21.462,-13.07448,109
21.384,-12.83736,109
21.306,-12.60024,109
21.228,-12.36312,109
21.15,-12.126,109
21.072,-11.88888,109
20.994,-11.65176,109
20.916,-11.41464,109
20.838,-11.17752,109
20.76,-10.9404,109
20.682,-10.70328,109
20.604,-10.46616,109
20.526,-10.22904,109
20.448,-9.99192,109
20.37,-9.7548,109
20.292,-9.51768,109
20.214,-9.28056,109
20.136,-9.04344,109
20.058,-8.80632,109
19.98,-8.5692,109
19.902,-8.33208,109
19.824,-8.09496,109
19.746,-7.85784,109
19.668,-7.62072,109
19.59,-7.3836,109
19.512,-7.14648,109
19.434,-6.90936,109
19.356,-6.67224,109
19.278,-6.43512,109
19.2,-6.198,109
19.122,-5.96088,109
19.044,-5.72376,109
18.966,-5.48664,109
18.888,-5.24952,109
18.81,-5.0124,109
18.732,-4.77528,109
18.654,-4.53816,109
18.576,-4.30104,109
18.498,-4.06392,109
18.42,-3.8268,109
18.342,-3.58968,109
18.264,-3.35256,109
18.186,-3.11544,109
18.108,-2.87832,109
18.03,-2.6412,109
17.952,-2.40408,109
17.874,-2.16696,109
17.796,-1.92984,109
17.718,-1.69272,109
17.64,-1.4556,109
17.562,-1.21848,109
17.484,-0.98136,109
17.406,-0.74424,109
17.328,-0.50712,109
17.25,-0.27,109
17.172,-0.03288,109
17.094,0.20424,109
17.016,0.44136,109
16.938,0.67848,109
16.86,0.9156,109
16.782,1.15272,109
16.704,1.38984,109
16.626,1.62696,109
16.548,1.86408,109
16.47,2.1012,109
16.392,2.33832,109
16.314,2.57544,109
16.236,2.81256,109
16.158,3.04968,109
16.08,3.2868,109
16.002,3.52392,109
15.924,3.76104,109
15.846,3.99816,109
